0.000000000000000000e+00,1.425801089666635935e-01,3.687628897712930814e-02,1.098593283467233089e-01,1.422722935327977167e-01,1.547696001477514016e-01,1.601563702404038281e-01,1.631729614922892424e-01,1.658817373103087522e-01,1.602794964139502010e-01,1.615723212361867833e-01,1.610490349986148095e-01,1.606796564779758019e-01,1.687752023886477659e-01,1.667436205251331127e-01,1.637578108166343471e-01,1.648659463785514256e-01,1.598793363499246001e-01,1.569858712715855587e-01,1.685905131283282621e-01,1.638809369901806923e-01
5.000000000000000000e+00,2.150706436420722067e-01,2.945793702096223196e-02,6.094745590543909630e-02,1.036106750392464804e-01,1.757318311940160582e-01,2.334780065872502919e-01,2.388339951365161529e-01,2.458829685720441971e-01,2.341244189983685831e-01,2.400036937852063901e-01,2.368331948163880929e-01,1.946009172899929307e-01,2.279681103210514925e-01,2.404961984793917706e-01,2.450826484439929676e-01,2.410502662603502821e-01,2.417582417582417598e-01,2.293532797734478546e-01,2.432049742974112527e-01,2.481915843260380783e-01
1.000000000000000000e+01,3.130482962415735426e-01,3.502939637393418654e-02,5.048173115400006461e-02,8.563425370148058935e-02,1.592944870255794676e-01,3.144642472373564424e-01,3.276695293502016604e-01,3.285314125650259931e-01,3.188044448548650323e-01,3.352110074799150574e-01,3.244990303813833354e-01,1.777018499707575250e-01,2.442823283159417658e-01,3.168036445347369168e-01,3.367808661926308678e-01,3.366577400190846059e-01,3.322867608581894228e-01,3.207744636316064990e-01,3.386585403392126103e-01,3.448764121033028318e-01
1.500000000000000000e+01,4.224766829808846436e-01,3.909256010096346518e-02,4.755748453227445077e-02,7.606119370825253911e-02,1.460892049127343328e-01,3.699325884199833880e-01,4.176747622125773773e-01,4.177363252993505083e-01,4.186289900575614897e-01,4.305722288915566076e-01,4.184135192538553927e-01,1.615415396928001901e-01,2.427432511466124654e-01,3.624526733770430664e-01,4.371594791762858923e-01,4.424539046387785390e-01,4.257087450364760994e-01,4.145350447871456456e-01,4.388832456059346687e-01,4.537507310616553657e-01
2.000000000000000000e+01,5.416936005171298918e-01,4.093945270415858678e-02,4.552590266875981145e-02,6.928925416320373676e-02,1.302059285252562537e-01,4.143811370702126795e-01,5.076799950749529833e-01,5.100193923723336242e-01,5.075876504447932591e-01,5.261797026502909036e-01,5.217779419460092383e-01,1.505525287037892124e-01,2.349863022131929713e-01,3.955120509742358625e-01,5.425862652753409288e-01,5.528057376796873257e-01,5.240249946132299330e-01,5.030935451103518696e-01,5.400006156308677641e-01,5.609628466771323652e-01
2.500000000000000000e+01,6.211099824545203152e-01,4.189368054914274081e-02,4.330963154492566830e-02,6.297903776895373562e-02,1.128451380552220884e-01,4.254932742327700024e-01,5.698279311724689933e-01,5.840797857604580479e-01,5.942069135346446096e-01,6.158771200788007993e-01,6.007633822759873565e-01,1.386400714131806600e-01,2.223966509680795622e-01,4.020993012589650917e-01,6.226490596238495323e-01,6.401021947240433940e-01,6.125219318496629706e-01,5.820482038969433392e-01,6.189552744174592336e-01,6.669437005571459132e-01
3.000000000000000000e+01,6.716224951519068620e-01,4.195524363591590644e-02,4.201680672268907207e-02,5.863884015144519429e-02,9.963985594237695365e-02,4.186289900575614342e-01,6.192015267645519794e-01,6.418875242404654680e-01,6.497983808908179837e-01,6.883368732108228194e-01,6.698063840920983614e-01,1.320528211284513753e-01,2.074676024255856233e-01,3.982823898790284756e-01,6.808877397112690355e-01,7.132083602671839273e-01,6.867670144981068425e-01,6.535229476405947091e-01,6.985871271585558651e-01,7.595653646073814436e-01
3.500000000000000000e+01,7.092991042570874205e-01,4.183211746236956130e-02,4.035460337981346818e-02,5.626866131067811277e-02,9.012835903592206210e-02,4.011758549573675725e-01,6.444116107981653352e-01,6.903376735309508794e-01,6.896296980330594018e-01,7.415581617262289038e-01,7.288761658509557151e-01,1.243266537384184467e-01,1.959245236556161063e-01,3.955428325176224558e-01,7.247206574937666845e-01,7.766799027303229463e-01,7.420198848770276356e-01,6.921537845907593800e-01,7.544864099485947273e-01,8.144180749222765803e-01
4.000000000000000000e+01,7.522393572813741436e-01,4.189368054914274081e-02,3.893865238403054069e-02,5.359066703604518228e-02,8.366423492473912260e-02,3.812294148428601592e-01,6.544463939421922838e-01,7.244744051466739387e-01,7.292763259149813715e-01,7.902545633638070610e-01,7.703389047926862965e-01,1.167236125219318493e-01,1.835811247575953598e-01,3.692553944654784481e-01,7.354326345922984620e-01,8.202050050789546631e-01,7.871764090251485158e-01,7.247514390371532222e-01,7.986887062517314950e-01,8.745036476128912328e-01
4.500000000000000000e+01,7.796657124388216564e-01,4.152430202850371233e-02,3.841536614645858078e-02,5.174377443285006067e-02,7.895465878659155279e-02,3.601748391664358340e-01,6.649121186936314265e-01,7.434973989595837773e-01,7.478991596638655537e-01,8.126943084926279148e-01,7.999507495305814286e-01,1.134915504663403935e-01,1.748083848924184835e-01,3.617446978791516443e-01,7.474374365130667108e-01,8.456921230030474135e-01,8.103549111952471629e-01,7.505771539384985536e-01,8.371040723981900689e-01,9.115954073937267976e-01
